gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,35.29,96.0,1785366465.8066413
,,0.0,35.29,96.0,1785366466.8555748
,,0.0,35.27,96.0,1785366467.9029245
,,0.0,35.19,96.0,1785366468.957724
,,0.0,35.19,96.0,1785366470.0091755
,,0.0,36.11,96.0,1785366471.0593746
,,0.0,35.1,96.0,1785366472.110173
,,0.0,35.1,96.0,1785366473.1607108
,,0.0,35.13,96.0,1785366474.2122009
,,0.0,35.03,96.0,1785366475.26178
,,0.0,35.06,96.0,1785366476.3082447
,,0.0,35.04,96.0,1785366477.3614943
,,0.0,35.07,96.0,1785366478.4149485
,,0.0,35.03,96.0,1785366479.465753
,,0.0,35.03,96.0,1785366480.5125036
,,0.0,34.95,96.0,1785366481.5616286
,,0.0,34.99,96.0,1785366482.6146002
,,0.0,34.94,96.0,1785366483.6624792
,,0.0,34.95,96.0,1785366484.7106526
,,0.0,34.88,96.0,1785366485.762409
,,0.0,34.84,96.0,1785366486.8077006
,,0.0,34.83,96.0,1785366487.8616657
,,0.0,34.87,96.0,1785366488.9143622
,,0.0,34.9,96.0,1785366489.970532
,,0.0,34.83,96.0,1785366491.0202656
,,0.0,34.82,96.0,1785366492.0682764
,,0.0,34.77,96.0,1785366493.1192615
,,0.0,34.79,96.0,1785366494.171073
,,0.0,34.81,96.0,1785366495.2251666
,,0.0,34.83,96.0,1785366496.2759612
,,0.0,34.76,96.0,1785366497.3277357
,,0.0,17.0,96.0,1785366498.3781369
,,0.0,13.32,0.0,1785366499.4042463
,,0.0,13.26,0.0,1785366500.4309433
,,0.0,13.22,0.0,1785366501.4574301
,,0.0,13.17,0.0,1785366502.481777
,,0.0,13.13,0.0,1785366503.5043397
,,0.0,13.09,0.0,1785366504.5306063
,,0.0,13.03,0.0,1785366505.5540168
,,0.0,12.96,0.0,1785366506.5790288
,,0.0,26.59,96.0,1785366507.6024835
,,0.0,34.03,96.0,1785366508.654002
,,0.0,34.15,96.0,1785366509.7092557
,,0.0,34.12,96.0,1785366510.7599678
,,0.0,34.12,96.0,1785366511.8112342
,,0.0,34.19,96.0,1785366512.863643
,,0.0,34.18,96.0,1785366513.910598
,,0.0,34.22,96.0,1785366514.9552608
,,0.0,34.21,96.0,1785366516.0049734
,,0.0,34.18,96.0,1785366517.0549092
,,0.0,34.2,96.0,1785366518.105681
,,0.0,27.97,96.0,1785366519.15287
,,0.0,13.06,0.0,1785366520.178372
,,0.0,12.95,0.0,1785366521.2027986
,,0.0,12.89,0.0,1785366522.2275472
,,0.0,12.9,0.0,1785366523.2530046
,,0.0,12.83,0.0,1785366524.2767968
,,0.0,12.78,0.0,1785366525.3007412
,,0.0,12.76,0.0,1785366526.3245604
,,0.0,12.7,0.0,1785366527.3487456
,,0.0,14.61,0.0,1785366528.373026
,,0.0,33.55,96.0,1785366529.4207506
,,0.0,33.69,96.0,1785366530.4720798
,,0.0,33.77,96.0,1785366531.5204847
