gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,37.04,96.0,1785364032.8503203
,,0.0,37.22,96.0,1785364033.8947227
,,0.0,37.72,96.0,1785364034.9410872
,,0.0,43.21,96.0,1785364035.9946504
,,0.0,36.46,96.0,1785364037.0446086
,,0.0,36.52,96.0,1785364038.0892324
,,0.0,36.53,96.0,1785364039.1341743
,,0.0,37.77,96.0,1785364040.1805084
,,0.0,42.05,96.0,1785364041.2315497
,,0.0,36.41,96.0,1785364042.2795851
,,0.0,36.44,96.0,1785364043.3290842
,,0.0,36.58,96.0,1785364044.3762038
,,0.0,38.91,96.0,1785364045.4255216
,,0.0,36.81,96.0,1785364046.4849331
,,0.0,36.91,96.0,1785364047.5397933
,,0.0,37.04,96.0,1785364048.59247
,,0.0,37.68,96.0,1785364049.6416097
,,0.0,41.39,96.0,1785364050.6941328
,,0.0,42.96,96.0,1785364051.7458234
,,0.0,36.92,96.0,1785364052.8016796
,,0.0,36.89,96.0,1785364053.8558803
,,0.0,37.63,96.0,1785364054.908421
,,0.0,38.59,96.0,1785364055.965179
,,0.0,55.66,96.0,1785364057.0216382
,,0.0,40.39,96.0,1785364058.0792384
,,0.0,40.55,96.0,1785364059.1398518
,,0.0,39.91,96.0,1785364060.198189
,,0.0,40.08,96.0,1785364061.2560441
,,0.0,40.29,96.0,1785364062.3143878
,,0.0,40.54,96.0,1785364063.3737848
,,0.0,16.23,96.0,1785364064.4310465
,,0.0,12.94,0.0,1785364065.4543636
,,0.0,12.84,0.0,1785364066.4788048
,,0.0,12.77,0.0,1785364067.5024574
,,0.0,12.71,0.0,1785364068.527358
,,0.0,13.7,0.0,1785364069.557374
,,0.0,12.69,0.0,1785364070.5872192
,,0.0,35.37,96.0,1785364071.652392
,,0.0,35.1,96.0,1785364072.7013264
,,0.0,35.17,96.0,1785364073.7495198
,,0.0,26.58,0.0,1785364074.7983441
,,0.0,35.12,96.0,1785364075.8222911
,,0.0,35.19,96.0,1785364076.867449
,,0.0,35.24,96.0,1785364077.915796
,,0.0,27.29,96.0,1785364078.9606955
,,0.0,34.62,96.0,1785364079.9861948
,,0.0,35.23,96.0,1785364081.0332716
,,0.0,31.54,96.0,1785364082.0809836
,,0.0,30.16,0.0,1785364083.1062722
,,0.0,35.2,96.0,1785364084.1529849
,,0.0,27.19,96.0,1785364085.198917
,,0.0,37.37,96.0,1785364086.2418456
,,0.0,35.1,96.0,1785364087.2951574
,,0.0,35.16,96.0,1785364088.3442366
,,0.0,30.5,96.0,1785364089.39358
,,0.0,35.13,96.0,1785364090.4391112
,,0.0,35.15,96.0,1785364091.484466
,,0.0,35.24,96.0,1785364092.529673
,,0.0,25.32,96.0,1785364093.567192
,,0.0,35.22,96.0,1785364094.6230125
,,0.0,24.29,0.0,1785364095.6664126
,,0.0,37.52,96.0,1785364096.6895123
,,0.0,35.2,96.0,1785364097.7425387
,,0.0,35.24,96.0,1785364098.7888527
,,0.0,24.57,0.0,1785364099.8363407
,,0.0,37.1,96.0,1785364100.8608437
,,0.0,35.18,96.0,1785364101.9094589
,,0.0,31.5,91.0,1785364102.9431438
,,0.0,35.19,96.0,1785364103.9903998
,,0.0,35.23,96.0,1785364105.0411456
,,0.0,30.52,96.0,1785364106.0907528
,,0.0,36.16,96.0,1785364107.1145506
,,0.0,35.26,96.0,1785364108.1595001
,,0.0,35.27,96.0,1785364109.20546
,,0.0,26.57,96.0,1785364110.2479527
,,0.0,40.27,96.0,1785364111.2711136
,,0.0,35.23,96.0,1785364112.3208246
,,0.0,35.19,96.0,1785364113.3654695
,,0.0,30.74,96.0,1785364114.416374
,,0.0,35.19,96.0,1785364115.4673183
,,0.0,35.21,96.0,1785364116.515197
,,0.0,34.24,96.0,1785364117.566246
,,0.0,27.69,96.0,1785364118.5896003
,,0.0,35.24,96.0,1785364119.6407318
,,0.0,35.24,96.0,1785364120.6877844
,,0.0,34.55,96.0,1785364121.734247
,,0.0,26.89,48.0,1785364122.7603412
,,0.0,35.17,96.0,1785364123.8146715
,,0.0,35.17,96.0,1785364124.8615582
,,0.0,35.06,96.0,1785364125.9030092
,,0.0,25.9,0.0,1785364126.9378736
,,0.0,35.11,96.0,1785364127.9810112
,,0.0,35.19,96.0,1785364129.0319917
,,0.0,26.14,93.0,1785364130.0743856
,,0.0,38.95,96.0,1785364131.1265829
,,0.0,35.15,96.0,1785364132.1777563
,,0.0,35.21,96.0,1785364133.2237082
,,0.0,20.32,0.0,1785364134.2728524
,,0.0,39.42,96.0,1785364135.3244805
,,0.0,35.18,96.0,1785364136.3728302
,,0.0,29.63,0.0,1785364137.423129
,,0.0,35.14,96.0,1785364138.4761736
,,0.0,35.15,96.0,1785364139.5256257
,,0.0,35.17,96.0,1785364140.5741575
,,0.0,23.5,0.0,1785364141.6208875
,,0.0,35.39,96.0,1785364142.6625636
,,0.0,35.2,96.0,1785364143.7096345
,,0.0,35.17,96.0,1785364144.7581308
,,0.0,23.18,14.0,1785364145.809119
,,0.0,35.84,96.0,1785364146.8596923
,,0.0,35.12,96.0,1785364147.9036348
,,0.0,35.15,96.0,1785364148.9494398
,,0.0,21.41,96.0,1785364149.993655
,,0.0,37.79,85.0,1785364151.0446675
,,0.0,35.12,96.0,1785364152.0939496
,,0.0,35.19,96.0,1785364153.1459317
,,0.0,21.25,13.0,1785364154.1902614
,,0.0,38.31,96.0,1785364155.2434204
,,0.0,35.15,96.0,1785364156.2929337
,,0.0,35.17,96.0,1785364157.3387864
,,0.0,30.47,0.0,1785364158.3862011
,,0.0,35.16,96.0,1785364159.439927
,,0.0,29.34,96.0,1785364160.4880383
,,0.0,37.83,96.0,1785364161.5122228
,,0.0,35.21,96.0,1785364162.560593
,,0.0,30.58,0.0,1785364163.6076262
,,0.0,35.17,96.0,1785364164.660184
,,0.0,35.14,96.0,1785364165.706277
,,0.0,35.12,96.0,1785364166.749612
,,0.0,31.44,0.0,1785364167.7845209
,,0.0,35.22,96.0,1785364168.8360188
,,0.0,35.2,96.0,1785364169.8789127
,,0.0,30.88,96.0,1785364170.9220052
,,0.0,35.7,0.0,1785364171.9462147
,,0.0,35.21,96.0,1785364172.9922683
,,0.0,35.23,96.0,1785364174.0407782
,,0.0,26.58,96.0,1785364175.0869038
,,0.0,40.12,96.0,1785364176.1125438
,,0.0,35.14,96.0,1785364177.1581209
,,0.0,35.16,96.0,1785364178.2089674
,,0.0,27.52,0.0,1785364179.2591727
,,0.0,37.42,96.0,1785364180.3032992
